id_transacao,id_curso,id_usuario,valor,metodo_pagamento,data
8760,3,6,411.00,credito,2025-05-17 00:38:53.875
8761,17,1,426.00,credito,2025-08-10 12:54:35.955
8762,9,55,144.00,debito,2025-06-27 12:10:40.660
8763,16,17,195.00,boleto,2025-03-05 13:27:30.137
8764,10,83,233.00,pix,2025-08-01 05:54:22.921
8765,14,11,433.00,pix,2025-08-22 19:54:47.632
8766,4,69,28.00,credito,2025-03-04 09:43:33.447
8767,20,25,346.00,debito,2025-06-18 23:41:25.874
8768,6,53,311.00,credito,2025-07-26 12:13:06.732
8769,3,33,483.00,pix,2025-02-15 10:01:10.190
8770,1,58,443.00,debito,2025-06-23 23:39:45.851
8771,3,99,314.00,boleto,2025-01-21 05:01:42.340
8772,18,43,414.00,pix,2025-03-08 03:58:56.901
8773,12,5,465.00,boleto,2025-05-02 18:35:35.145
8774,19,67,278.00,credito,2025-03-30 02:53:54.774
8775,5,14,479.00,credito,2025-01-27 19:39:40.061
8776,13,69,181.00,debito,2025-04-10 03:01:34.744
8777,14,78,478.00,debito,2025-06-24 11:53:55.407
8778,6,57,392.00,boleto,2025-02-10 10:12:20.976
8779,10,78,234.00,pix,2025-04-11 19:48:21.433
8780,2,42,380.00,boleto,2025-05-21 21:42:57.399
8781,1,85,15.00,debito,2025-04-19 08:27:55.364
8782,2,72,90.00,credito,2025-04-19 03:05:36.663
8783,13,8,200.00,debito,2025-08-23 10:34:06.666
8784,1,11,310.00,credito,2025-01-14 06:36:23.118
8785,3,91,114.00,boleto,2025-07-10 05:58:45.733
8786,3,37,241.00,pix,2025-02-07 10:13:18.336
8787,14,11,453.00,debito,2025-06-21 07:42:07.705
8788,15,68,71.00,debito,2025-06-12 20:40:24.083
8789,13,67,361.00,credito,2025-03-21 19:01:46.371
8790,12,44,139.00,pix,2025-06-13 10:44:25.222
8791,4,31,209.00,boleto,2025-03-16 00:57:40.033
8792,20,6,144.00,debito,2025-06-28 01:06:55.837
8793,7,44,418.00,boleto,2025-05-13 08:41:17.266
8794,15,75,262.00,boleto,2025-04-09 04:13:04.173
8795,13,6,26.00,debito,2025-08-01 09:42:29.138
8796,18,5,408.00,pix,2025-06-15 04:06:56.072
8797,7,7,443.00,pix,2025-05-09 08:20:01.844
8798,19,100,443.00,credito,2025-07-19 07:25:11.916
8799,10,75,36.00,debito,2025-03-13 14:56:03.916
8800,3,58,64.00,pix,2025-06-30 04:36:52.312
8801,8,28,13.00,debito,2025-01-16 15:54:30.060
8802,15,19,78.00,debito,2025-06-04 02:45:55.064
8803,18,58,36.00,pix,2025-01-07 20:05:17.457
8804,3,33,230.00,boleto,2025-01-24 12:38:58.198
8805,9,83,170.00,boleto,2025-01-27 10:27:50.754
8806,16,55,370.00,boleto,2025-02-16 21:17:23.471
8807,10,93,55.00,credito,2025-02-04 08:59:29.438
8808,12,42,138.00,debito,2025-04-14 01:58:50.215
8809,20,20,67.00,debito,2025-04-21 23:31:52.827
8810,5,87,147.00,boleto,2025-06-03 04:18:25.830
8811,4,15,363.00,debito,2025-03-10 17:36:36.740
8812,17,44,319.00,debito,2025-01-02 00:51:52.993
8813,20,62,265.00,boleto,2025-01-21 10:34:19.864
8814,14,95,115.00,pix,2025-01-26 06:29:39.808
8815,8,72,130.00,pix,2025-08-09 18:34:24.313
8816,15,42,6.00,pix,2025-05-09 15:58:45.788
8817,7,6,310.00,credito,2025-06-28 04:18:26.311
8818,18,11,217.00,pix,2025-01-26 11:35:47.429
8819,4,84,289.00,debito,2025-03-17 10:07:49.113
8820,1,53,32.00,credito,2025-06-11 04:10:44.551
8821,16,39,416.00,pix,2025-03-25 02:17:41.414
8822,9,63,318.00,debito,2025-02-03 17:11:26.812
8823,18,36,404.00,debito,2025-03-14 07:13:06.974
8824,6,6,263.00,debito,2025-02-16 21:04:43.133
8825,4,65,450.00,credito,2025-07-09 15:38:14.359
8826,5,23,66.00,pix,2025-03-03 13:20:43.612
8827,14,16,192.00,pix,2025-03-27 22:24:34.949
8828,19,30,18.00,credito,2025-01-03 04:45:40.215
8829,16,70,7.00,credito,2025-08-16 18:05:27.588
8830,11,73,340.00,debito,2025-03-25 01:45:26.221
8831,10,72,214.00,credito,2025-01-29 04:55:37.166
8832,12,29,491.00,debito,2025-02-05 15:43:02.490
8833,17,71,428.00,debito,2025-03-07 06:33:55.692
8834,17,4,240.00,credito,2025-08-21 02:56:24.599
8835,20,66,95.00,credito,2025-04-29 00:19:25.991
8836,16,57,233.00,boleto,2025-01-01 13:12:13.645
8837,16,77,154.00,debito,2025-05-29 08:31:42.647
8838,3,19,404.00,boleto,2025-07-09 12:35:33.350
8839,1,97,171.00,pix,2025-08-21 07:14:05.487
8840,17,84,201.00,pix,2025-03-22 09:27:57.163
8841,16,90,110.00,pix,2025-04-17 02:38:39.593
8842,19,45,377.00,boleto,2025-04-06 00:14:01.282
8843,10,50,27.00,boleto,2025-01-14 01:00:01.204
8844,18,83,380.00,pix,2025-08-18 13:00:57.920
8845,15,41,224.00,credito,2025-04-21 14:22:10.142
8846,14,86,480.00,pix,2025-01-23 02:17:10.951
8847,19,13,202.00,pix,2025-01-10 09:07:17.024
8848,18,23,173.00,boleto,2025-05-22 10:39:35.885
8849,16,93,9.00,credito,2025-03-09 18:43:18.169
8850,2,73,160.00,pix,2025-07-29 14:53:42.943
8851,15,84,243.00,pix,2025-03-25 19:55:20.844
8852,9,92,215.00,debito,2025-07-13 13:00:19.824
8853,8,64,133.00,pix,2025-07-21 16:48:55.791
8854,9,38,178.00,credito,2025-07-14 12:20:10.926
8855,19,34,29.00,credito,2025-06-19 10:23:41.346
8856,3,53,431.00,debito,2025-03-13 03:27:40.031
8857,16,97,29.00,pix,2025-07-10 12:51:23.998
8858,14,74,49.00,debito,2025-08-18 09:18:08.900
8859,12,50,27.00,boleto,2025-01-03 21:37:15.259
8860,4,59,325.00,boleto,2025-07-31 13:46:17.176
8861,13,58,272.00,credito,2025-05-22 11:27:12.248
8862,6,17,381.00,debito,2025-05-26 17:42:48.771
8863,11,10,388.00,debito,2025-05-05 00:38:45.000
8864,11,53,206.00,pix,2025-01-06 22:15:45.229
8865,18,62,404.00,credito,2025-01-25 15:21:06.788
8866,20,35,301.00,credito,2025-01-26 03:06:01.494
8867,6,27,99.00,boleto,2025-08-12 09:40:31.740
8868,5,59,123.00,boleto,2025-02-06 06:07:29.889
8869,1,80,140.00,pix,2025-07-30 01:29:05.947
8870,2,17,38.00,credito,2025-04-21 10:57:54.450
8871,13,20,287.00,credito,2025-07-06 03:14:32.062
8872,8,18,342.00,credito,2025-07-06 07:58:55.045
8873,16,49,107.00,credito,2025-04-25 19:28:58.919
8874,16,33,123.00,pix,2025-06-09 20:39:11.925
8875,18,66,76.00,boleto,2025-03-17 10:48:38.193
8876,1,64,250.00,boleto,2025-05-01 08:34:07.807
8877,13,79,404.00,boleto,2025-08-25 02:16:52.490
8878,6,50,204.00,boleto,2025-07-18 00:23:30.190
8879,20,56,375.00,boleto,2025-04-26 00:17:13.969
8880,6,94,248.00,credito,2025-02-08 13:18:42.371
8881,12,37,284.00,boleto,2025-03-14 08:39:44.687
8882,12,88,339.00,boleto,2025-05-15 18:02:14.513
8883,14,38,477.00,boleto,2025-08-10 04:48:34.340
8884,2,69,32.00,pix,2025-07-07 03:34:18.594
8885,12,25,282.00,pix,2025-06-24 05:36:52.644
8886,5,1,274.00,pix,2025-02-02 15:39:23.775
8887,18,45,42.00,pix,2025-02-10 20:01:53.975
8888,6,32,1.00,debito,2025-08-01 15:43:02.957
8889,14,38,351.00,boleto,2025-03-03 10:41:06.359
8890,16,45,109.00,credito,2025-01-08 07:36:15.317
8891,2,82,294.00,boleto,2025-02-02 02:49:52.489
8892,6,75,419.00,debito,2025-04-11 01:57:59.479
8893,3,41,216.00,credito,2025-04-15 17:40:50.669
8894,7,6,293.00,credito,2025-01-26 02:44:57.602
8895,2,30,388.00,pix,2025-05-13 15:51:53.086
8896,3,1,140.00,boleto,2025-04-12 00:45:19.069
8897,3,29,147.00,debito,2025-08-26 01:35:36.679
8898,13,45,258.00,boleto,2025-04-02 22:50:45.738
8899,17,100,5.00,debito,2025-07-05 09:41:45.027
8900,3,14,143.00,pix,2025-04-22 17:35:14.109
8901,5,20,106.00,pix,2025-06-02 01:27:52.725
8902,17,98,50.00,credito,2025-05-08 21:43:24.019
8903,16,88,356.00,credito,2025-04-17 14:31:23.693
8904,19,75,159.00,debito,2025-04-02 22:26:15.895
8905,14,65,70.00,pix,2025-06-06 00:39:08.312
8906,6,92,96.00,pix,2025-06-09 19:32:53.928
8907,11,62,110.00,pix,2025-06-05 00:30:14.878
8908,11,90,249.00,boleto,2025-01-26 20:03:18.231
8909,11,8,125.00,pix,2025-01-04 13:26:25.541
8910,5,89,11.00,credito,2025-05-14 10:40:41.509
8911,11,99,454.00,credito,2025-02-27 02:29:47.110
8912,17,68,252.00,boleto,2025-05-10 12:13:44.414
8913,9,34,233.00,boleto,2025-08-16 16:18:13.207
8914,10,35,432.00,boleto,2025-05-15 04:30:47.953
8915,5,95,222.00,pix,2025-01-19 01:39:29.781
8916,3,61,191.00,credito,2025-03-12 13:45:44.298
8917,14,90,351.00,credito,2025-06-04 00:20:00.190
8918,16,95,271.00,pix,2025-03-07 13:40:45.072
8919,15,10,16.00,credito,2025-01-26 21:02:43.565
8920,20,68,145.00,debito,2025-02-02 12:05:54.545
8921,15,87,37.00,debito,2025-07-10 06:33:57.818
8922,1,67,93.00,debito,2025-07-03 10:30:04.358
8923,2,80,300.00,debito,2025-02-27 02:33:19.198
8924,18,30,301.00,credito,2025-06-18 00:07:51.130
8925,4,81,342.00,debito,2025-06-10 04:28:27.053
8926,19,32,347.00,boleto,2025-06-07 08:56:17.125
8927,3,1,17.00,pix,2025-06-18 22:31:59.955
8928,9,86,246.00,boleto,2025-05-10 12:49:13.085
8929,19,80,233.00,pix,2025-06-09 09:11:31.155
8930,16,81,55.00,pix,2025-01-23 07:57:57.279
8931,7,52,98.00,credito,2025-06-24 19:31:17.324
8932,2,37,150.00,pix,2025-01-29 20:33:19.031
8933,19,92,420.00,pix,2025-02-23 22:56:34.424
8934,12,75,276.00,boleto,2025-02-16 12:35:39.265
8935,19,100,483.00,debito,2025-06-21 16:46:46.695
8936,6,25,55.00,pix,2025-08-12 11:58:14.270
8937,3,39,412.00,boleto,2025-02-04 21:41:20.798
8938,11,96,190.00,boleto,2025-02-14 13:13:05.608
8939,15,62,201.00,credito,2025-07-31 09:46:20.862
8940,14,65,306.00,credito,2025-03-26 02:09:03.999
8941,12,50,410.00,credito,2025-05-26 18:26:48.530
8942,3,30,316.00,credito,2025-07-05 13:41:43.379
8943,7,14,498.00,debito,2025-07-07 17:43:06.758
8944,16,61,350.00,pix,2025-05-18 12:03:45.762
8945,17,25,295.00,debito,2025-07-21 03:36:43.531
8946,16,1,291.00,boleto,2025-02-20 21:00:51.944
8947,10,39,206.00,credito,2025-05-09 15:59:02.742
8948,3,2,437.00,credito,2025-04-14 11:42:41.578
8949,6,37,171.00,boleto,2025-03-27 09:07:15.034
8950,18,2,427.00,boleto,2025-06-23 00:19:16.302
8951,4,77,455.00,debito,2025-03-28 20:24:27.203
8952,2,25,447.00,boleto,2025-05-21 11:53:26.358
8953,8,91,41.00,boleto,2025-04-30 07:24:24.378
8954,1,41,179.00,credito,2025-02-08 05:28:57.090
8955,7,25,352.00,debito,2025-01-22 12:21:53.237
8956,3,97,116.00,boleto,2025-03-05 12:40:17.433
8957,18,34,455.00,pix,2025-03-10 01:33:54.705
8958,12,6,234.00,debito,2025-06-05 00:02:14.294
8959,5,81,139.00,credito,2025-06-29 05:48:48.140
8960,2,40,244.00,debito,2025-08-03 02:09:35.946
8961,5,12,338.00,credito,2025-03-16 05:36:03.414
8962,1,55,170.00,debito,2025-04-23 00:40:33.941
8963,9,89,425.00,debito,2025-03-12 11:47:42.108
8964,16,63,485.00,debito,2025-03-10 18:25:44.328
8965,10,33,47.00,boleto,2025-06-13 21:36:55.297
8966,20,37,413.00,debito,2025-03-11 16:08:03.054
8967,15,14,233.00,debito,2025-02-21 08:19:42.686
8968,4,92,359.00,pix,2025-05-16 11:25:42.041
8969,9,93,278.00,debito,2025-04-15 03:18:40.809
8970,10,44,154.00,credito,2025-04-01 20:46:16.490
8971,16,83,328.00,pix,2025-06-24 04:19:07.848
8972,15,14,188.00,credito,2025-07-20 12:46:09.076
8973,9,26,21.00,pix,2025-03-01 03:29:18.662
8974,19,43,452.00,boleto,2025-05-08 22:01:18.595
8975,5,58,367.00,debito,2025-04-12 23:40:03.399
8976,18,4,453.00,pix,2025-04-19 23:23:56.264
8977,9,24,21.00,debito,2025-02-12 12:32:24.930
8978,2,16,248.00,pix,2025-06-26 18:54:44.684
8979,16,31,398.00,boleto,2025-07-26 18:37:56.607
8980,3,92,20.00,debito,2025-01-05 09:53:56.743
8981,20,95,440.00,pix,2025-01-04 15:03:03.159
8982,4,16,122.00,credito,2025-01-20 16:50:30.701
8983,10,60,456.00,pix,2025-01-19 01:38:12.142
8984,6,56,486.00,credito,2025-03-08 16:35:59.481
8985,6,37,284.00,credito,2025-02-16 18:01:04.741
8986,13,59,235.00,boleto,2025-07-05 13:02:15.600
8987,5,74,482.00,boleto,2025-05-26 08:57:32.666
8988,9,80,111.00,credito,2025-05-01 20:40:47.827
8989,20,18,161.00,pix,2025-01-27 10:48:17.451
8990,5,88,408.00,credito,2025-07-14 19:04:15.342
8991,8,49,409.00,boleto,2025-01-03 12:17:16.547
8992,11,62,156.00,debito,2025-07-03 14:06:48.593
8993,9,8,103.00,credito,2025-08-05 04:29:25.337
8994,13,37,87.00,debito,2025-01-18 03:49:40.463
8995,10,47,299.00,boleto,2025-05-06 01:25:57.870
8996,1,29,282.00,pix,2025-05-14 21:34:11.283
8997,5,81,18.00,pix,2025-07-28 11:20:30.996
8998,13,36,66.00,boleto,2025-07-18 23:09:01.608
8999,9,65,132.00,debito,2025-03-26 01:56:31.577
9000,10,4,437.00,debito,2025-04-02 05:26:42.394
9001,9,90,111.00,pix,2025-01-10 08:44:45.765
9002,7,35,42.00,credito,2025-04-22 10:53:46.802
9003,14,72,422.00,pix,2025-03-22 21:24:58.200
9004,3,10,473.00,credito,2025-05-19 06:08:16.431
9005,9,99,362.00,debito,2025-01-22 13:07:02.499
9006,16,31,139.00,pix,2025-05-05 15:53:21.359
9007,7,9,30.00,debito,2025-04-18 09:14:10.519
9008,18,88,5.00,credito,2025-03-17 00:29:56.502
9009,11,83,419.00,boleto,2025-04-17 05:43:52.607
9010,9,74,373.00,credito,2025-04-10 14:34:16.093
9011,10,69,395.00,pix,2025-06-13 08:35:36.703
9012,1,40,206.00,boleto,2025-01-04 17:21:01.725
9013,10,35,297.00,pix,2025-04-19 10:21:08.380
9014,9,92,455.00,credito,2025-01-26 22:14:25.570
9015,9,75,317.00,pix,2025-07-14 17:11:32.262
9016,12,51,116.00,pix,2025-06-16 19:29:02.934
9017,1,33,133.00,credito,2025-05-18 21:04:36.831
9018,17,19,378.00,credito,2025-06-01 18:31:36.982
9019,2,1,183.00,debito,2025-04-06 03:32:13.818
9020,9,56,402.00,credito,2025-01-23 09:59:19.625
9021,7,40,23.00,boleto,2025-08-12 12:54:34.613
9022,7,35,196.00,pix,2025-08-16 13:50:09.854
9023,8,21,82.00,pix,2025-05-07 07:40:50.637
9024,13,52,246.00,pix,2025-01-25 18:40:52.659
9025,12,18,499.00,debito,2025-02-10 11:36:06.859
9026,20,75,284.00,credito,2025-04-29 09:43:11.025
9027,2,25,131.00,credito,2025-03-30 14:31:00.033
9028,5,69,354.00,pix,2025-02-16 23:14:27.778
9029,18,42,1.00,credito,2025-01-26 02:19:22.908
9030,13,17,267.00,debito,2025-04-23 20:04:15.950
9031,3,97,486.00,pix,2025-05-16 21:27:40.736
9032,12,7,271.00,credito,2025-03-13 22:38:53.122
9033,11,88,250.00,pix,2025-05-13 12:23:03.226
9034,15,14,66.00,boleto,2025-03-19 08:02:50.094
9035,4,3,259.00,pix,2025-08-11 07:11:35.169
9036,14,12,179.00,debito,2025-08-05 05:52:07.023
9037,5,18,336.00,debito,2025-07-24 07:56:37.636
9038,3,22,10.00,pix,2025-02-24 20:37:56.199
9039,4,49,270.00,boleto,2025-06-08 16:00:15.515
9040,12,61,422.00,boleto,2025-03-13 10:33:23.858
9041,3,26,122.00,debito,2025-06-16 20:35:18.754
9042,15,88,67.00,boleto,2025-03-11 12:14:29.094
9043,18,59,53.00,pix,2025-03-17 08:00:03.894
9044,3,76,117.00,pix,2025-04-18 17:17:32.397
9045,8,32,422.00,pix,2025-03-19 20:21:56.362
9046,2,69,268.00,pix,2025-08-09 23:04:38.942
9047,15,100,61.00,pix,2025-02-03 11:44:38.367
9048,20,43,332.00,credito,2025-05-26 16:39:09.455
9049,1,5,499.00,debito,2025-07-09 16:11:24.178
9050,1,83,245.00,debito,2025-05-02 12:04:13.070
9051,1,33,183.00,debito,2025-02-22 16:26:06.007
9052,12,40,31.00,boleto,2025-04-04 17:41:10.113
9053,10,99,391.00,debito,2025-01-20 20:13:42.227
9054,17,14,132.00,debito,2025-08-16 05:53:02.542
9055,18,44,90.00,pix,2025-01-18 00:09:34.371
9056,18,2,233.00,debito,2025-06-01 18:46:10.679
9057,7,54,238.00,boleto,2025-04-11 23:07:31.200
9058,17,23,424.00,pix,2025-01-26 03:41:42.009
9059,19,85,94.00,debito,2025-04-24 01:27:16.958
9060,7,5,339.00,pix,2025-06-03 03:21:59.950
9061,13,53,122.00,boleto,2025-01-21 07:36:18.605
9062,20,35,407.00,credito,2025-04-03 22:09:34.505
9063,9,91,12.00,credito,2025-02-04 16:19:15.419
9064,4,2,100.00,boleto,2025-01-06 20:50:16.329
9065,3,8,311.00,debito,2025-07-03 20:16:07.552
9066,9,51,486.00,debito,2025-04-01 14:28:17.048
9067,18,90,406.00,credito,2025-07-19 07:55:12.748
9068,2,34,410.00,boleto,2025-05-21 02:20:46.309
9069,2,20,464.00,pix,2025-08-19 08:31:08.391
9070,5,36,357.00,boleto,2025-05-28 22:30:10.090
9071,1,94,481.00,boleto,2025-05-17 03:27:20.961
9072,2,35,178.00,debito,2025-08-08 01:16:59.550
9073,11,50,444.00,pix,2025-01-25 21:22:35.185
9074,20,33,142.00,pix,2025-01-19 23:34:58.829
9075,9,57,463.00,pix,2025-06-19 06:37:50.165
9076,9,11,279.00,pix,2025-01-16 09:25:02.974
9077,5,64,181.00,credito,2025-02-05 15:14:01.988
9078,6,4,193.00,credito,2025-07-26 05:37:37.480
9079,20,9,317.00,credito,2025-08-21 16:26:13.405
9080,2,85,4.00,credito,2025-08-01 02:16:40.812
9081,10,1,471.00,pix,2025-01-19 02:46:21.565
9082,12,24,488.00,debito,2025-02-05 12:12:25.746
9083,6,93,320.00,debito,2025-08-11 13:41:37.588
9084,7,83,71.00,boleto,2025-03-20 18:10:35.344
9085,3,99,48.00,debito,2025-06-04 08:27:49.696
9086,3,14,169.00,boleto,2025-02-20 12:10:18.472
9087,6,35,198.00,debito,2025-01-05 07:48:05.540
9088,18,92,267.00,credito,2025-03-14 00:08:13.180
9089,15,69,149.00,boleto,2025-04-28 20:23:51.313
9090,14,17,61.00,pix,2025-06-01 17:37:12.736
9091,3,98,430.00,debito,2025-03-17 15:17:23.337
9092,19,16,377.00,credito,2025-04-26 11:22:30.125
9093,16,1,234.00,credito,2025-01-21 08:51:18.986
9094,19,38,463.00,boleto,2025-07-15 14:57:08.324
9095,7,48,294.00,pix,2025-06-05 15:24:05.465
9096,2,3,73.00,credito,2025-01-07 13:31:56.296
9097,2,24,411.00,credito,2025-05-30 07:27:03.756
9098,11,90,227.00,debito,2025-05-13 06:58:27.446
9099,15,6,176.00,credito,2025-02-24 14:15:49.281
9100,12,82,214.00,credito,2025-01-13 02:16:36.075
9101,2,1,186.00,boleto,2025-07-22 22:31:47.553
9102,15,34,91.00,pix,2025-04-19 04:01:22.674
9103,19,47,418.00,debito,2025-08-21 12:13:13.874
9104,13,87,367.00,boleto,2025-02-14 05:56:30.179
9105,17,17,224.00,debito,2025-05-26 22:49:49.285
9106,4,99,97.00,credito,2025-07-17 13:49:43.677
9107,4,91,38.00,boleto,2025-01-05 08:52:28.806
9108,13,7,167.00,boleto,2025-06-21 23:22:39.263
9109,10,90,251.00,pix,2025-02-22 20:13:20.859
9110,12,81,463.00,pix,2025-07-02 06:21:18.585
9111,18,71,100.00,debito,2025-04-27 10:47:59.121
9112,19,76,72.00,debito,2025-05-12 01:16:00.184
9113,1,85,41.00,credito,2025-02-17 02:06:40.073
9114,5,75,439.00,credito,2025-06-10 14:15:09.891
9115,5,38,309.00,credito,2025-03-26 20:27:51.694
9116,16,23,82.00,boleto,2025-01-15 05:53:11.487
9117,16,34,8.00,debito,2025-06-01 05:24:54.721
9118,18,71,157.00,credito,2025-03-09 15:38:40.468
9119,13,43,316.00,debito,2025-05-30 03:55:40.532
9120,14,44,253.00,debito,2025-07-29 10:12:09.029
9121,18,35,237.00,credito,2025-05-01 15:36:27.181
9122,4,14,291.00,boleto,2025-07-14 06:46:35.035
9123,17,92,185.00,boleto,2025-04-23 01:25:52.253
9124,19,25,382.00,pix,2025-01-20 05:00:37.091
9125,9,72,294.00,boleto,2025-01-10 06:53:18.120
9126,13,41,168.00,boleto,2025-03-18 10:02:18.188
9127,12,27,498.00,credito,2025-04-11 16:23:00.530
9128,17,65,240.00,debito,2025-03-11 01:01:58.454
9129,18,46,274.00,pix,2025-02-06 02:44:49.539
9130,3,91,390.00,pix,2025-02-20 18:10:24.379
9131,8,28,11.00,pix,2025-02-23 03:02:31.026
9132,7,59,312.00,debito,2025-06-27 20:41:14.063
9133,15,85,348.00,boleto,2025-08-06 03:31:28.846
9134,8,73,84.00,credito,2025-03-11 13:47:59.242
9135,12,26,265.00,debito,2025-04-29 14:11:35.704
9136,17,27,492.00,debito,2025-04-09 18:34:32.674
9137,19,40,375.00,pix,2025-08-20 18:05:14.740
9138,19,35,135.00,boleto,2025-04-19 00:46:53.721
9139,7,89,433.00,debito,2025-04-30 02:49:36.655
9140,7,47,75.00,debito,2025-04-07 20:35:16.628
9141,14,50,73.00,debito,2025-07-24 09:43:55.428
9142,10,99,20.00,boleto,2025-04-19 05:20:55.461
9143,2,63,215.00,credito,2025-01-24 17:30:11.093
9144,20,50,473.00,debito,2025-01-05 12:28:12.184
9145,13,66,56.00,boleto,2025-04-21 15:13:25.201
9146,16,53,304.00,credito,2025-06-11 20:08:32.527
9147,20,64,271.00,debito,2025-07-16 18:20:52.653
9148,7,78,77.00,pix,2025-05-12 06:18:56.237
9149,1,10,308.00,boleto,2025-07-03 08:39:11.119
9150,16,8,499.00,pix,2025-05-19 12:06:24.531
9151,3,82,429.00,pix,2025-03-11 22:16:58.083
9152,8,94,104.00,debito,2025-05-24 14:33:38.526
9153,16,89,448.00,credito,2025-05-31 08:02:00.092
9154,13,61,339.00,boleto,2025-07-20 04:12:55.521
9155,20,26,295.00,pix,2025-06-11 12:52:39.883
9156,9,73,493.00,pix,2025-02-27 07:59:02.033
9157,13,70,104.00,pix,2025-07-30 09:08:11.240
9158,17,79,117.00,debito,2025-02-18 06:40:31.051
9159,9,31,148.00,pix,2025-05-28 00:57:18.093
9160,12,95,364.00,debito,2025-04-17 12:34:01.384
9161,19,52,88.00,debito,2025-07-18 19:01:35.865
9162,12,92,493.00,credito,2025-06-01 23:23:17.781
9163,13,20,222.00,boleto,2025-01-26 17:06:47.190
9164,5,30,325.00,credito,2025-04-29 21:06:41.684
9165,9,3,123.00,pix,2025-06-27 02:37:15.577
9166,14,55,102.00,credito,2025-08-28 06:13:13.128
9167,14,65,184.00,pix,2025-02-13 05:50:08.303
9168,19,92,209.00,credito,2025-05-05 19:11:42.879
9169,5,13,386.00,pix,2025-01-05 22:40:39.208
9170,14,81,421.00,pix,2025-01-20 14:37:37.572
9171,3,50,236.00,debito,2025-07-08 08:23:14.050
9172,6,87,495.00,debito,2025-02-15 02:59:54.872
9173,4,79,116.00,credito,2025-06-10 04:34:01.555
9174,8,96,446.00,credito,2025-02-23 06:43:17.683
9175,19,69,279.00,debito,2025-06-05 05:56:57.452
9176,17,30,123.00,debito,2025-08-02 15:16:02.251
9177,7,55,179.00,credito,2025-08-10 14:20:16.104
9178,8,21,205.00,pix,2025-04-15 10:50:46.321
9179,17,77,62.00,boleto,2025-01-07 14:11:49.841
9180,13,2,479.00,boleto,2025-08-19 18:23:12.212
9181,1,100,15.00,credito,2025-03-11 01:27:03.971
9182,17,72,385.00,credito,2025-08-17 05:04:23.103
9183,7,52,64.00,boleto,2025-08-02 00:06:08.174
9184,7,46,455.00,debito,2025-02-25 01:59:36.384
9185,14,75,498.00,boleto,2025-06-14 18:09:46.743
9186,18,33,120.00,boleto,2025-02-15 05:34:50.942
9187,11,89,486.00,debito,2025-04-13 16:35:26.051
9188,20,10,278.00,credito,2025-01-05 08:01:38.575
9189,15,98,113.00,pix,2025-08-05 11:56:41.849
9190,16,19,371.00,pix,2025-06-05 23:25:53.616
9191,12,39,147.00,debito,2025-06-22 02:40:43.975
9192,6,78,412.00,pix,2025-06-26 01:12:55.136
9193,17,60,300.00,credito,2025-01-05 00:48:03.091
9194,5,23,47.00,pix,2025-04-11 04:28:50.094
9195,13,35,219.00,pix,2025-01-04 22:39:21.050
9196,19,79,193.00,credito,2025-04-30 17:54:52.826
9197,6,25,341.00,credito,2025-04-23 23:39:28.527
9198,9,5,420.00,credito,2025-07-22 11:57:25.490
9199,3,2,233.00,credito,2025-07-27 14:26:14.273
9200,11,57,373.00,credito,2025-04-12 06:03:57.767
9201,12,21,82.00,pix,2025-02-28 06:19:30.862
9202,5,3,86.00,credito,2025-06-16 17:43:39.357
9203,2,47,248.00,credito,2025-06-21 21:15:03.519
9204,13,30,200.00,pix,2025-08-24 16:20:20.397
9205,8,11,113.00,boleto,2025-01-24 03:25:02.525
9206,12,99,343.00,debito,2025-03-05 21:26:21.272
9207,3,9,161.00,pix,2025-01-08 23:01:10.846
9208,12,58,122.00,boleto,2025-04-14 21:05:55.248
9209,13,21,402.00,credito,2025-08-28 09:49:43.692
9210,18,18,191.00,boleto,2025-02-02 07:29:52.343
9211,17,70,221.00,debito,2025-03-07 09:08:27.053
9212,8,89,243.00,debito,2025-03-10 15:07:44.796
9213,4,50,96.00,pix,2025-02-08 09:17:47.175
9214,5,68,414.00,debito,2025-08-26 06:01:53.169
9215,11,71,204.00,boleto,2025-01-02 03:19:49.118
9216,14,75,61.00,pix,2025-03-01 23:56:10.136
9217,20,18,116.00,debito,2025-07-09 23:13:40.630
9218,17,96,471.00,boleto,2025-02-24 03:21:54.863
9219,1,65,339.00,debito,2025-01-01 02:13:06.592
9220,1,8,249.00,credito,2025-06-26 08:24:04.063
9221,8,20,230.00,credito,2025-02-09 07:38:06.758
9222,16,41,32.00,debito,2025-05-19 09:51:50.212
9223,17,52,275.00,boleto,2025-02-19 11:57:35.872
9224,5,81,227.00,debito,2025-03-21 18:45:16.793
9225,20,2,173.00,debito,2025-02-27 18:55:58.277
9226,13,47,417.00,credito,2025-03-04 15:04:29.879
9227,11,39,314.00,boleto,2025-02-18 02:49:26.068
9228,20,61,474.00,pix,2025-06-04 12:11:00.903
9229,20,98,376.00,credito,2025-06-12 06:53:55.008
9230,16,19,148.00,debito,2025-04-10 11:00:23.054
9231,11,45,231.00,boleto,2025-04-11 13:38:41.246
9232,15,28,403.00,debito,2025-07-12 18:57:04.429
9233,2,54,352.00,debito,2025-08-05 23:31:12.865
9234,1,12,254.00,boleto,2025-04-12 06:57:22.497
9235,2,82,407.00,pix,2025-02-26 03:57:00.580
9236,20,1,214.00,credito,2025-01-29 20:38:59.044
9237,17,35,495.00,debito,2025-01-15 04:23:26.900
